,IP.G2111.S Oil and gas extraction  NAICS=211,IP.G2122.S Metal ore mining  NAICS=2122,IP.G2123.S Nonmetallic mineral mining and quarrying  NAICS=2123,IP.G2131.S Support activities for mining  NAICS=213,IP.G311.S Food  NAICS=311,IP.G312.S Beverage and tobacco product  NAICS=312,IP.G313.S Textile mills  NAICS=313,IP.G314.S Textile product mills  NAICS=314,IP.G315.S Apparel  NAICS=315,IP.G316.S Leather and allied product  NAICS=316,IP.G321.S Wood product  NAICS=321,IP.G322.S Paper  NAICS=322,IP.G323.S Printing and related support activities  NAICS=323,IP.G324.S Petroleum and coal products  NAICS=324,IP.G325.S Chemical  NAICS=325,IP.G326.S Plastics and rubber products  NAICS=326,IP.G327.S Nonmetallic mineral product  NAICS=327,IP.G331.S Primary metal  NAICS=331,IP.G332.S Fabricated metal product  NAICS=332,IP.G333.S Machinery  NAICS=333,IP.G334.S Computer and electronic product  NAICS=334,"IP.G335.S Electrical equipment, appliance, and component  NAICS=335",IP.G336.S Transportation equipment  NAICS=336,IP.G337.S Furniture and related product  NAICS=337,IP.G339.S Miscellaneous  NAICS=339,IP.N2121.S Coal mining  NAICS=2121,RIW.G2111.S ,RIW.G2122.S ,RIW.G2123.S ,RIW.G2131.S ,RIW.G311.S ,RIW.G312.S ,RIW.G313.S ,RIW.G314.S ,RIW.G315.S ,RIW.G316.S ,RIW.G321.S ,RIW.G322.S ,RIW.G323.S ,RIW.G324.S ,RIW.G325.S ,RIW.G326.S ,RIW.G327.S ,RIW.G331.S ,RIW.G332.S ,RIW.G333.S ,RIW.G334.S ,RIW.G335.S ,RIW.G336.S ,RIW.G337.S ,RIW.G339.S ,RIW.N2121.S 
5/1/1986,68.320516,63.765143,77.813982,157.656873,68.550493,106.49978,195.617581,160.156132,744.508533,320.035243,89.140173,104.863748,113.141815,72.021747,71.443101,57.247296,91.551987,86.721283,78.614948,72.257821,2.864331,95.651827,54.277861,96.233205,53.014284,124.119357,0.053813,0.002474,0.006798,0.006924,0.074378,0.023752,0.011887,0.00576,0.020291,0.00291,0.013797,0.032018,0.024862,0.012695,0.083936,0.029674,0.022512,0.027492,0.056612,0.063012,0.086555,0.028094,0.106088,0.01508,0.021043,0.013397
6/1/1986,67.596376,61.313945,76.540262,140.752347,68.333087,105.665089,195.818057,160.607659,741.509766,314.558111,88.965372,107.605448,114.127689,69.544723,71.078215,57.295075,91.735571,82.858311,77.956241,71.603783,2.808594,94.913221,54.861725,98.61404,52.848951,127.597554,0.050801,0.002395,0.006706,0.006144,0.074838,0.023824,0.011993,0.005823,0.020355,0.002875,0.013884,0.033146,0.025228,0.012303,0.084002,0.029876,0.022724,0.026453,0.056448,0.062698,0.085197,0.028024,0.107807,0.015563,0.0211,0.013779
7/1/1986,68.057116,62.572327,74.8981,135.28986,68.255395,106.931549,196.027081,164.158031,737.937767,312.344614,88.600584,105.818456,114.956808,68.753387,71.283678,57.942878,90.318347,84.760311,78.246129,71.180858,2.916555,94.788189,55.083036,98.724369,53.093223,124.290731,0.050263,0.00245,0.006483,0.005791,0.074424,0.024055,0.011947,0.005958,0.02024,0.002863,0.013807,0.032556,0.02531,0.012102,0.08403,0.030034,0.02231,0.027,0.056431,0.061931,0.087654,0.027805,0.107644,0.015541,0.021164,0.013225
8/1/1986,66.956213,63.528532,77.467595,131.923869,68.161466,103.867952,199.465808,165.097657,744.226921,311.40429,91.768129,108.556854,116.220345,70.107648,71.850501,58.812913,91.958691,82.595293,77.834003,70.864918,2.940708,94.413447,54.979135,99.200555,52.92941,124.039622,0.050058,0.00252,0.006652,0.005571,0.074419,0.02345,0.012173,0.006056,0.020573,0.002896,0.014391,0.033615,0.025685,0.012384,0.085202,0.030508,0.022824,0.026471,0.056357,0.061737,0.088101,0.027704,0.107616,0.015699,0.021257,0.01307
9/1/1986,66.425059,59.495831,79.19433,132.684718,67.750553,102.394359,201.903868,166.074118,740.968012,307.232496,92.321344,107.143841,117.039364,69.409702,72.442227,59.35755,92.195463,83.016075,78.149483,70.208285,2.958719,94.305555,55.888171,99.763788,52.861788,121.821225,0.050029,0.002386,0.006711,0.005503,0.073739,0.023095,0.012284,0.006129,0.020552,0.002886,0.014504,0.033242,0.025847,0.012246,0.086023,0.030679,0.022888,0.026648,0.056559,0.060987,0.087979,0.027559,0.109087,0.015802,0.021292,0.012657
10/1/1986,66.518897,63.692683,77.988133,137.203458,68.365954,104.48093,204.648857,166.536912,737.079016,310.469789,92.709382,108.185803,118.682344,68.389477,73.213425,60.157652,91.001131,83.563684,77.99937,69.998945,2.978931,95.091097,55.37267,100.879638,53.28601,123.510583,0.050395,0.002573,0.006508,0.00558,0.074075,0.023511,0.012395,0.006172,0.020483,0.002941,0.014569,0.033579,0.026152,0.012034,0.086929,0.030935,0.022567,0.026821,0.056339,0.060552,0.087794,0.027634,0.107613,0.015967,0.021492,0.012634
11/1/1986,67.270407,63.015512,78.264798,140.042533,68.762557,105.550335,208.283812,173.2326,746.581105,315.689555,93.547167,108.825087,118.192979,69.844113,72.474156,60.878917,92.122072,85.629087,77.053235,69.445582,3.003176,94.700265,55.903714,100.326501,53.506813,126.007561,0.051241,0.002565,0.00643,0.005587,0.074184,0.023702,0.012562,0.006449,0.020789,0.003016,0.014707,0.033798,0.025992,0.012259,0.086062,0.031155,0.022822,0.027496,0.055556,0.059847,0.087751,0.027377,0.108205,0.015872,0.021615,0.012694
12/1/1986,67.024459,64.754468,77.206472,147.996032,69.796128,104.984686,209.922963,172.589618,748.33743,324.963559,93.120247,108.828345,120.326053,70.327456,73.148466,61.642708,93.818252,83.151132,77.945075,69.736401,3.06448,96.876662,56.644478,100.207982,54.425691,125.351289,0.051046,0.00264,0.006211,0.005758,0.074571,0.0234,0.012539,0.006418,0.020768,0.003114,0.014568,0.03364,0.026266,0.012248,0.086397,0.031225,0.023093,0.026577,0.055796,0.059552,0.088294,0.027708,0.108604,0.015759,0.0219,0.012368
1/1/1987,67.797039,62.751245,78.998831,147.024192,68.51849,103.578931,210.574848,173.621611,745.624487,316.913456,95.011725,106.482208,118.554326,71.304695,73.608716,61.915863,94.960889,80.631087,77.497799,68.811205,3.094425,93.411118,56.932745,101.043215,54.375042,125.841877,0.052214,0.00259,0.006746,0.005646,0.073333,0.023184,0.012602,0.006522,0.02086,0.003079,0.014961,0.033135,0.025986,0.012465,0.087462,0.031407,0.023495,0.025934,0.055715,0.058181,0.089556,0.026742,0.110128,0.016088,0.022045,0.012305
2/1/1987,67.327247,69.810047,79.291732,144.087894,68.990191,107.113176,214.159199,175.200778,750.858834,321.353063,95.949598,107.948074,118.8944,70.542701,74.045204,63.04852,95.889989,84.866243,78.134674,70.32453,3.127514,94.352109,58.65376,102.549115,54.439939,128.023066,0.051613,0.002873,0.006598,0.005383,0.07288,0.023715,0.012652,0.006549,0.020858,0.003118,0.014982,0.033311,0.025781,0.012194,0.087194,0.031557,0.023495,0.027062,0.055579,0.058717,0.088891,0.026642,0.11182,0.016158,0.021906,0.012226
3/1/1987,67.649775,66.647941,80.209198,144.454766,69.316233,106.681124,216.444693,174.059574,742.951594,323.927292,96.490359,106.568542,119.712101,71.037358,74.446895,63.413316,94.828663,86.131486,78.427148,70.027206,3.139835,95.097457,57.913116,103.362254,54.841534,122.409626,0.052243,0.002768,0.006583,0.005311,0.073128,0.023642,0.012773,0.00655,0.020736,0.003176,0.015118,0.032998,0.025985,0.012287,0.087917,0.031688,0.023281,0.027558,0.055852,0.058415,0.088673,0.026798,0.110097,0.016309,0.022161,0.011551
4/1/1987,68.047727,67.121878,80.881581,151.654679,69.443314,104.679696,217.967143,169.408315,739.860588,323.505116,95.627932,109.092196,120.968475,72.399359,75.304464,64.043944,96.891538,88.622834,79.096193,70.766302,3.174439,95.27521,57.503953,103.114514,55.323228,121.542428,0.052672,0.002801,0.006515,0.005458,0.072793,0.023102,0.012783,0.006385,0.02064,0.003189,0.014957,0.033723,0.026151,0.012462,0.088732,0.031788,0.023712,0.028312,0.056106,0.058666,0.088627,0.026659,0.108454,0.01621,0.022337,0.011272
5/1/1987,67.047408,69.839042,81.066727,150.653264,69.663562,108.947699,219.323536,173.075658,748.593133,332.807044,98.430759,109.366495,122.699557,72.660427,75.540296,65.352112,96.836106,89.494362,79.210579,71.852695,3.228073,95.261736,56.804979,104.176379,55.895639,126.592005,0.052023,0.002928,0.006417,0.00531,0.07258,0.023954,0.012787,0.006535,0.02088,0.0033,0.015374,0.033762,0.026428,0.012453,0.088842,0.032226,0.023629,0.028557,0.055982,0.059208,0.089129,0.026478,0.106328,0.016323,0.022555,0.011544
6/1/1987,67.192623,71.507785,80.712894,159.3239,69.756253,107.989232,223.268213,171.374486,747.485072,334.93364,98.96233,110.122169,125.638944,72.794391,76.241313,64.577101,95.492944,92.214362,79.452904,72.336803,3.280938,97.000231,55.983719,103.491094,56.275116,129.488847,0.05199,0.003013,0.006298,0.005539,0.07232,0.023692,0.01296,0.006473,0.020825,0.003334,0.01542,0.033997,0.026954,0.012529,0.089594,0.031658,0.023224,0.029442,0.055954,0.059281,0.08966,0.02681,0.104032,0.01617,0.022681,0.011642
7/1/1987,67.100695,74.032107,83.031928,165.055378,70.235382,108.436104,227.076445,171.321163,755.512444,341.307457,100.607643,111.448959,126.012694,73.749146,78.175858,65.390848,97.285883,90.773808,79.448921,72.499427,3.337196,96.039935,55.694168,105.658429,56.695989,127.838825,0.051035,0.003134,0.006405,0.00573,0.072421,0.023753,0.013121,0.006435,0.020915,0.003388,0.015559,0.03441,0.026827,0.012945,0.091735,0.031801,0.023485,0.029029,0.055589,0.058989,0.090128,0.02637,0.102486,0.016429,0.022725,0.011365
8/1/1987,67.289919,80.054252,87.383211,182.471115,70.122589,108.726733,227.970882,177.7222,752.223902,342.140785,100.660973,110.386863,125.940211,73.263685,78.261849,65.125375,95.182538,93.403367,79.764084,73.335257,3.3836,97.331829,56.265777,107.004013,57.660617,131.818014,0.049908,0.003403,0.006675,0.006368,0.071886,0.023783,0.013112,0.006616,0.020634,0.003376,0.01541,0.034082,0.026553,0.013208,0.091671,0.031382,0.022756,0.029923,0.055358,0.059175,0.090224,0.026533,0.102384,0.01654,0.022929,0.011607
9/1/1987,67.176113,81.113085,84.661849,191.957125,70.675224,104.504675,228.915435,172.753449,750.705502,338.701922,97.713798,111.411808,125.707989,74.478569,79.213435,65.476743,97.115613,94.456523,80.119962,73.814326,3.438553,96.98976,57.070676,107.402455,58.858039,134.332218,0.048759,0.003472,0.006436,0.006758,0.072295,0.022905,0.013153,0.006397,0.020478,0.003335,0.014859,0.03452,0.026346,0.013824,0.092958,0.031379,0.02308,0.030421,0.055358,0.059271,0.090857,0.02635,0.103076,0.016563,0.023306,0.011758
10/1/1987,67.937379,79.1917,83.557862,195.267312,71.344587,107.249978,229.989708,175.345804,756.648358,345.264615,99.083715,110.432493,127.979352,74.651605,78.761616,66.210211,98.018911,99.366082,81.733126,75.502525,3.499294,98.932176,58.997107,107.434276,59.885906,135.957527,0.047784,0.003381,0.006267,0.006869,0.072127,0.023332,0.013076,0.006398,0.020329,0.00336,0.014827,0.03401,0.026409,0.014117,0.091719,0.031256,0.022935,0.031861,0.055688,0.059747,0.09075,0.02653,0.104762,0.016374,0.023387,0.011717
11/1/1987,68.047483,82.78576,85.443321,192.551222,71.521821,108.139555,230.07069,171.156135,758.739889,347.21593,99.713517,111.870728,126.829408,74.605309,79.769921,66.937684,97.595536,101.022516,82.204864,76.288438,3.524323,98.746633,58.832347,107.490998,60.22633,137.650978,0.046762,0.003558,0.006381,0.006825,0.072071,0.023551,0.013053,0.006206,0.020249,0.003368,0.014807,0.034534,0.02599,0.014478,0.092964,0.031392,0.022674,0.032525,0.055701,0.059987,0.09046,0.026362,0.103583,0.016329,0.023396,0.01178
12/1/1987,68.13318,80.337167,88.533306,194.201986,71.580097,109.613261,228.454872,171.87547,758.352687,344.836431,97.574259,114.417365,126.97775,76.290132,79.896234,67.226702,98.416037,106.632922,82.204131,78.28301,3.565595,98.549578,58.49291,107.717939,60.61634,136.468511,0.045702,0.003472,0.006583,0.006931,0.071849,0.023886,0.012926,0.006188,0.020089,0.003332,0.014372,0.035384,0.025823,0.015171,0.093133,0.0313,0.022689,0.03444,0.05536,0.061124,0.090511,0.026175,0.102034,0.0163,0.023407,0.01159
1/1/1988,67.481414,87.489759,81.580808,191.837389,71.17796,110.325254,225.817693,174.366913,756.798167,344.673332,98.38462,110.60623,127.391924,75.806106,80.292562,66.717366,96.582154,102.121499,82.972932,77.048789,3.580752,100.187433,58.902325,105.694677,61.262572,132.452025,0.044433,0.003823,0.006079,0.006933,0.071585,0.024187,0.012817,0.006271,0.020016,0.003337,0.014455,0.034459,0.025862,0.015521,0.094148,0.031019,0.022226,0.033274,0.055858,0.060061,0.09042,0.026628,0.102384,0.016025,0.023653,0.011229
2/1/1988,67.409108,82.635709,87.558228,198.739734,71.799131,110.082744,227.085927,170.985349,755.925454,341.373207,99.250746,114.650676,129.193935,76.10049,79.981354,66.599634,99.008782,101.630429,82.954582,77.072319,3.584023,101.284738,59.016397,104.661648,61.662191,130.060945,0.04334,0.00363,0.006504,0.007233,0.071967,0.024155,0.012862,0.00611,0.019857,0.003293,0.01447,0.035791,0.026046,0.01594,0.093832,0.030759,0.022625,0.033225,0.055536,0.05967,0.089553,0.026797,0.101688,0.015815,0.02368,0.01095
3/1/1988,68.07988,85.185704,89.345314,197.469922,71.596129,109.743622,225.239808,169.650019,756.593013,339.712797,98.262935,115.00019,126.952145,77.06264,80.413297,66.93574,99.730626,102.200158,83.233388,78.530369,3.616164,100.466952,59.02983,104.939921,62.109427,128.987254,0.04284,0.003773,0.006635,0.007256,0.071716,0.024168,0.012765,0.00604,0.019792,0.003275,0.014253,0.036069,0.025485,0.016551,0.094647,0.030794,0.022692,0.033617,0.055564,0.060552,0.089635,0.026532,0.101095,0.015848,0.023788,0.010813
4/1/1988,67.434698,87.13455,86.996499,197.712191,71.30889,112.114447,223.5953,174.257655,754.502895,331.612121,98.954784,114.745241,128.661692,76.637819,81.790098,67.530969,99.256207,102.094272,83.47164,79.656836,3.652321,100.334515,60.746587,104.873713,62.846896,130.856972,0.041361,0.003877,0.006437,0.007309,0.071132,0.024689,0.012635,0.006159,0.019586,0.003183,0.014232,0.03603,0.025627,0.016807,0.096236,0.030837,0.022406,0.033668,0.05537,0.060953,0.089475,0.026355,0.103041,0.015772,0.023921,0.010884
5/1/1988,67.859448,88.744638,88.44136,203.874537,71.468716,111.135933,221.287926,171.685105,742.825946,328.781768,100.265508,112.083947,127.164609,74.954081,81.023349,67.400955,98.931938,103.642049,83.510337,78.672976,3.665812,101.64569,61.288984,104.132995,62.605352,129.647977,0.04088,0.003998,0.006569,0.007639,0.071552,0.024661,0.012566,0.006072,0.019284,0.003167,0.014411,0.035508,0.025327,0.016902,0.096046,0.030787,0.022332,0.034532,0.055475,0.060215,0.089447,0.026763,0.103772,0.015718,0.023866,0.010783
6/1/1988,67.782925,86.832976,86.962975,208.248527,72.057356,109.21872,220.383923,171.374288,737.688447,323.80518,96.914323,114.637045,125.690132,74.395944,81.388685,67.625129,98.365948,101.473955,84.043534,79.49809,3.698469,101.049034,61.677517,104.102706,62.883636,128.725581,0.040228,0.003928,0.006448,0.007846,0.071997,0.024292,0.012501,0.006036,0.019077,0.003114,0.013869,0.036419,0.024935,0.017037,0.096612,0.030737,0.022101,0.033891,0.055652,0.060562,0.089514,0.02654,0.103914,0.01568,0.023885,0.010648
7/1/1988,67.247732,90.218912,86.652385,196.147535,72.828842,110.97028,214.730153,170.597668,736.943409,318.974951,96.351103,113.929744,127.180229,74.608493,81.967798,67.588235,97.445498,104.106943,84.518754,80.181105,3.726538,100.567552,59.471827,103.113718,62.862665,133.731949,0.040115,0.004084,0.006423,0.007406,0.072699,0.024787,0.01217,0.006002,0.019074,0.003069,0.013801,0.036307,0.025251,0.017144,0.097454,0.030627,0.021859,0.03473,0.055968,0.060952,0.089843,0.026419,0.100308,0.015507,0.023837,0.01102
8/1/1988,67.585316,92.680449,83.323608,193.347059,72.230059,112.21806,217.32563,170.082963,730.843406,321.92559,95.039355,114.440211,129.05812,75.387727,81.92136,67.555253,98.369955,103.105137,83.786864,81.421363,3.726461,100.204603,60.125094,102.501565,62.644634,135.859057,0.04068,0.004163,0.006138,0.007255,0.071619,0.02504,0.01223,0.005949,0.018856,0.003083,0.013577,0.036354,0.025543,0.017163,0.096935,0.030354,0.021928,0.034072,0.055221,0.061448,0.089111,0.0262,0.10121,0.015298,0.023588,0.011091
9/1/1988,66.548444,91.856803,84.09539,186.338917,71.681745,110.291027,218.807782,169.706385,724.895762,321.9106,96.842644,115.422181,127.683037,73.896414,81.463854,67.994942,98.621098,104.965069,84.12296,81.384388,3.740356,101.058808,61.448935,104.102319,62.592434,135.704556,0.040737,0.004127,0.006205,0.007006,0.071189,0.024786,0.012328,0.005949,0.018798,0.003093,0.013912,0.036853,0.025399,0.016808,0.096732,0.030547,0.022028,0.034647,0.055644,0.061503,0.089453,0.026515,0.104103,0.015548,0.023599,0.011066
10/1/1988,66.871468,93.922261,88.498573,178.77457,72.001397,112.577042,220.27749,170.333899,720.099948,323.517377,97.370586,114.318016,128.418456,75.043069,81.770731,68.47048,98.965509,103.360779,84.097116,82.720607,3.738084,102.450908,62.15177,103.271127,62.271105,133.158706,0.041298,0.004187,0.006487,0.006682,0.071073,0.025284,0.012331,0.00594,0.018624,0.003095,0.013956,0.036402,0.025475,0.016919,0.096678,0.030518,0.021978,0.033816,0.055394,0.062119,0.08871,0.026766,0.105154,0.015315,0.023326,0.010763
11/1/1988,66.682503,94.569025,86.670607,175.886196,72.037414,110.580492,220.396529,165.713475,723.335211,315.41431,96.857493,114.953546,127.981297,74.614697,81.785806,69.229406,98.404883,104.904688,84.565293,83.043379,3.744443,103.159576,63.340763,103.177884,62.532261,137.255513,0.041621,0.004192,0.006323,0.006548,0.070815,0.024867,0.012283,0.005759,0.018696,0.00301,0.01388,0.036579,0.025368,0.016708,0.09647,0.030674,0.021773,0.034089,0.055584,0.062092,0.088345,0.02689,0.107241,0.015224,0.02332,0.011019
12/1/1988,66.310351,96.839629,86.825677,172.495624,72.399122,110.979601,221.685167,167.472689,719.996322,322.658671,99.321509,116.431342,127.932151,76.174736,82.673501,69.448265,98.676063,104.432239,84.438122,83.157469,3.748291,101.851965,64.021418,103.157053,62.813428,139.796006,0.041735,0.004257,0.006289,0.006383,0.070731,0.024935,0.012274,0.005789,0.018559,0.003066,0.014201,0.036946,0.025284,0.016904,0.097085,0.030524,0.021706,0.033632,0.055266,0.061784,0.087725,0.026433,0.108243,0.015112,0.023271,0.011122
1/1/1989,65.694184,98.988763,89.980126,171.591496,72.0285,111.734162,226.640754,174.734031,725.333475,324.494534,100.255615,116.920124,127.96403,76.437258,82.621994,70.095663,100.395315,109.518102,85.046423,84.719572,3.757144,102.450326,64.934261,104.231787,63.03203,138.88595,0.041748,0.004323,0.006481,0.006321,0.070056,0.025125,0.01249,0.006018,0.018678,0.003075,0.014324,0.03706,0.025258,0.016841,0.096764,0.030616,0.021995,0.035019,0.055524,0.062656,0.087375,0.026518,0.109802,0.015187,0.02324,0.010971
2/1/1989,65.388722,98.261976,82.746423,166.373845,71.82385,109.703961,222.612718,172.838362,712.047239,325.99347,95.152968,115.181501,128.358387,74.861552,82.904135,70.396679,97.988106,100.329701,84.744608,83.324717,3.736672,101.377754,64.690816,104.772078,63.212048,134.589101,0.042235,0.004295,0.005971,0.006146,0.070056,0.024865,0.0123,0.005974,0.018451,0.003103,0.013685,0.036734,0.025488,0.016498,0.097548,0.030782,0.021539,0.032088,0.055593,0.0618,0.086987,0.026363,0.110193,0.015296,0.023366,0.010633
3/1/1989,64.643547,99.681468,82.991485,179.021633,71.907469,108.93772,225.677887,169.274326,711.269226,324.51612,94.350925,117.676011,128.849973,74.449407,83.366051,70.141731,99.812141,104.045951,84.410632,82.414722,3.704063,100.254666,63.855718,104.876325,62.342044,140.61007,0.042146,0.004329,0.005959,0.006586,0.069857,0.02472,0.012417,0.005833,0.018423,0.003082,0.013568,0.037506,0.025565,0.016299,0.097883,0.030497,0.021863,0.033059,0.055265,0.060881,0.085721,0.026016,0.10882,0.015236,0.022947,0.011036
4/1/1989,66.174869,101.597972,88.061126,182.103749,72.102909,110.712552,226.602364,173.88362,713.091597,324.64462,95.864981,115.836031,127.554791,74.23644,82.426101,70.591614,98.311739,103.39908,83.83864,84.216928,3.738518,99.94583,64.372005,104.15692,62.924101,138.860787,0.043667,0.004394,0.006309,0.006691,0.06996,0.025222,0.012449,0.005989,0.018514,0.003085,0.01382,0.036997,0.025356,0.016187,0.096838,0.030602,0.021517,0.032724,0.054931,0.06213,0.086232,0.025952,0.110053,0.015099,0.023127,0.010855
5/1/1989,66.622606,101.754995,85.527903,183.405292,72.401817,107.032535,228.368252,169.185005,701.746736,318.751802,94.532221,117.060284,127.271702,73.768259,81.911763,70.152203,97.49726,101.763249,83.597434,81.831783,3.725439,99.058998,63.460209,103.509764,63.018314,139.77439,0.044726,0.004405,0.006147,0.006766,0.070537,0.02461,0.012594,0.005855,0.018361,0.003047,0.013736,0.037666,0.025483,0.016106,0.096807,0.030484,0.021437,0.03225,0.05511,0.060626,0.086104,0.025875,0.109408,0.015053,0.023251,0.010941
6/1/1989,65.766191,103.717289,87.92149,180.906361,72.67323,108.679484,228.568385,167.044364,697.909646,323.795986,96.562771,115.531142,129.62519,74.732778,82.598428,69.987188,97.984217,100.742338,83.405661,84.132188,3.741462,98.693339,62.29227,104.077279,63.086956,132.96164,0.044696,0.004469,0.006308,0.006677,0.070795,0.025091,0.012592,0.005774,0.018301,0.003098,0.01404,0.037197,0.025991,0.016288,0.097666,0.030343,0.021526,0.03181,0.055016,0.062261,0.086117,0.025792,0.107489,0.015118,0.023255,0.010377
7/1/1989,65.204461,108.749203,88.006503,188.810234,70.736013,104.767416,228.898979,171.579224,697.426298,321.363955,94.77301,114.240064,125.979755,74.877423,82.320645,69.632425,96.855491,100.34302,82.354241,83.433123,3.760607,99.821255,60.010791,103.061339,62.821196,126.32841,0.045362,0.004715,0.006369,0.007072,0.069766,0.024535,0.012738,0.005974,0.018507,0.00311,0.013869,0.037054,0.025524,0.016536,0.098336,0.030465,0.021471,0.031907,0.054882,0.062327,0.086919,0.02635,0.104249,0.015138,0.023399,0.009952
8/1/1989,65.162137,107.524964,86.045949,184.912262,71.679243,107.910627,226.617738,171.325744,694.485198,319.241454,95.217535,116.018895,127.77901,74.651368,82.325823,69.848704,97.337181,100.483717,82.233754,83.307727,3.823803,98.752046,62.288553,102.781742,63.544725,140.146593,0.045554,0.004604,0.006165,0.00691,0.07031,0.02516,0.012503,0.005891,0.018291,0.003066,0.013727,0.037129,0.025648,0.016431,0.097456,0.030278,0.02136,0.031578,0.054305,0.061641,0.086988,0.025827,0.106595,0.014993,0.023478,0.010947
